Author_id,First_Name,Middle_Name,Last_Name
12300,Nick,,Smith
12301,Yxta,Maya,Murray
12302,Denise,,Giardina
12303,Harold,,Pinter
12304,P.,G,Wodehouse
12305,Simon,,Doonan
12306,Holly,,Hobbie
12307,Abby,,Bardi
12308,Judith,,Henry
12309,Graham,,Caveney
12310,Elizabeth,,Hess
12311,Terrence,,Cheng
12312,Art,,Spiegelman
12313,David,,Davidar
12314,Jewell,Parker,Rhodes
12315,Edward,G.,Seidensticker
12316,Sela,,Ward
12317,Anita,Rau,Badami
12318,Gary,Ogden,Harper
12319,Wayne,,Johnston
12320,Michael,,Augustyn
12321,Kurt,,Diemberger
12322,Philippe,,Garner
12323,Tom,,Corcoran
12324,Brad,,Dimock
12325,Paulette,,Jiles
12326,Frank,,Monaco
12327,Richard,L.,Miller
12328,David,,Letterman
12329,Lisa,Huang,Fleischman
12330,Akimitsu,,Takagi
12331,Dan,,Hurley
12332,H.B.,,Gilmour
12333,Sherry,,Sontag
12334,Christopher,,Drew
12335,Annette,Lawrence,Dr
12336,Camille,,Geraldi
12337,Carol,,Burris
12338,Earl,,Murray
12339,Dr.,Pedro Jose Greer,Jr.
12340,Liz,,Balmaceda
12341,Debbie,,Morris
12342,Gregg,,Lewis
12343,Nik,C.,Colyer
12344,Mark,,Payne
12345,Cara,,Wilson
12346,Otto,,Frank
12347,Debby,,Jones
12348,Jackie,,Kendall
12349,Pete,,Dexter
12350,Miriam,,Sokol
12351,Hanoch,,McCarty
12352,Me,,Me
12353,Rick,,Pitino
12354,Mary,Kay,McComas
12355,Iris,R.,Dart
12356,Elisabeth,,Eaves
12357,ISAAC,,ASIMOV
12358,Octave,,Mirbeau
12359,Douglas,,Jarman
12360,Allen,,Weinstein
12361,Alexander,,Vassiliev
12362,S.A.R.K.,,S.A.R.K.
12363,O.,E.,Rolvaag
12364,Einar,,Haugen
12365,Gudrun,Hovde,Gvale
12366,John,F.,Bayer
12367,Shirley,,Worrall
12368,James,Scott,Bell
12369,Mary,,Engelbreit
12370,Robert,,Eisenberg
12371,J.,Gregory,Keyes
12372,Gareth,,Davies-Morris
12373,John,,Reed
12374,George,,Harrar
12375,Pamela,Rafael,Berkman
12376,Thomas,,Sanchez
12377,John,,Burgoyne
12378,Paul,,Levinson
12379,Martha,,Powers
12380,Sembene,,Ousmane
12381,Margot,Patterson,Doss
12382,Rafael,,Courtoisie
12383,Mr.,Al,Biondi
12384,Al,,Biondi
12385,Ana?s.,,Nin
12386,Cherry,,Adair
12387,Lars,,Eighner
12388,Geraldine,,Kudaka
12389,Jim,,Curtin
12390,James,J.,Curtin
12391,Renata,,Ginter
12392,Nick,,Tosches
12393,Daniel,,Akst
12394,Cristopher,,Stasheff
12395,Tara,K.,Harper
12396,Joseph,,Bryant
12397,Sandra,,Bernhard
12398,Louise,,Redd
12399,Carol,Ann,Lee
12400,Linda,,Wolfe
12401,Guy,,Vanderhaeghe
12402,Mary,Ladd,Gavell
12403,Jerry,,Hopkins
12404,Robert,,Shapard
12405,Hulton,,Getty
12406,Josephine,Gattuso,Hendin
12407,Mary,Jo,Bona
12408,Rebecca,,Stowe
12409,Arlene,J.,Chai
12410,Mikhail,,Lermontov
12411,Paul,,Foote
12412,Gloria,,Mallette
12413,Jeff,,Leeland
12414,April,,Sinclair
12415,Professor,John,Barth
12416,Michael,Grant,Jaffe
12417,William,,Joyce
12418,Ben,,Bradlee
12419,Scott,R.,Russell
12420,Joe,,Conason
12421,Uwe,,Timm
12422,Peter,,Tegel
12423,John,,Lennon
12424,I.,M.,Peeved
12425,Ed,,Strnad
12426,David,,Malouf
12427,David,,Chilton
12428,元阳,,元阳
12429,Eric,,Shiraev
12430,Gerald,L.,Boyd
12431,Gerald,Lee,Boyd
12432,Jaimy,,Gordon
12433,Dan,,Franck
12434,Susan,,Cheever
12435,Claudia,,Shear
12436,Gene,,Hackman
12437,Daniel,,Lenihan
12438,John,,Dowdee
12439,Marcia,,Kamien
12440,Seamus,,Deane
12441,Culinary,Institute Of,America
12442,Donald,,Antrim
12443,Robert,,Lopshire
12444,Stephanie,True,Peters
12445,Reg,,Sandland
12446,Bill,,Dahl
12447,Weldon,A. McDougal,III
12448,Lora,,Brody
12449,Lois,Ellen,Frank
12450,Earl,W.,Emerson
12451,Andrew,S.,Grove
12452,Mark,,Kurlansky
12453,Bob,,Eggleton
12454,Nigel,,Suckling
12455,Ruthanne,Lum,McCunn
12456,Jean,,Pare
12457,Elliott,,Roosevelt
12458,Myrna,,Oakley
12459,Stanley,,Kaplan
12460,Geneen,,Roth
12461,Martin,,Dunford
12462,Jack,,Holland
12463,Stacey,,Richter
12464,Roland,Gary,Jones
12465,Arl,Modica,Matthews
12466,Linnea,,Lundgren
12467,Laura,,Kraemer
12468,Ellen,,Slezak
12469,Elizabeth,,Pomada
12470,Michael,,Larsen
12471,Douglas,,Keister
12472,Marion,,Owen
12473,Cindy,,Cindy
12474,Kakuzo,,Okakura
12475,Robert,W.,Snyder
12476,Wendy,,Hornsby
12477,Paula,Marantz,Cohen
12478,Susan,,Shaughnessy
12479,Meridel,Le,Sueur
12480,Ian,C.,Ellis
12481,A.M.,,Homes
12482,Tess,,Gallagher
12483,Helen,,Dunmore
12484,Robert,Ellis,Gordon
12485,Michael,,Stearns
12486,Adela,,Vengana
12487,Gil,,Reavill
12488,Michael,,Yamashita
12489,Rainer,,Eisenschmid
12490,Karl,,Baedeker
12491,Jamie,S.,Rich
12492,Andi,,Watson
12493,Scott,,Morse
12494,Judd,,Winick
12495,Laura,,Day
12496,Hari,,Kunzru
12497,Robin,,Goldstein
12498,Dr.,James,Dobson
12499,Julie,,Taylor
12500,Nikolaj,,Frobenius
12501,Tom,,Glazer
12502,Lendon,Smith,M.D.
12503,Kay,,Baxter
12504,Lucy,Bauer,Footlik
12505,Heidi-Marie,,Blackwel
12506,John,,Kulka
12507,Natalie,,Danford
12508,John,,Powell
12509,Nancy,,Richler
12510,Sandra,,Benitez
12511,Allen,,DeHart
12512,Bruce,,Sundquist
12513,Ben,,Jonson
12514,Roger,,Holdsworth
12515,Alan,V.,Hewat
12516,Angela,,Nissel
12517,Art,,Lee
12518,Claire,,Davis
12519,Helen,,Banes
12520,Diane,,Fitzgerald
12521,Julia,,Wilkinson
12522,John,,King
12523,Nuruddin,,Farah
12524,Joyce,,Goldstein
12525,Halldor,,Laxness
12526,Carol,,Frieberg
12527,Margaret,B.,Blackman
12528,Florence,E.,Davidson
12529,Laurie,,Foos
12530,John,B.,Keane
12531,Chuck,,Shepherd
12532,Elizabeth,Nixon,Weaver
12533,Sol,,Gordon
12534,Alexander,,Lockhart
12535,Kurban,,Said
12536,Jenia,,Graman
12537,Ben,,Sherwood
12538,Joan,,Joan
12539,Craig,,Claiborne
12540,Marc,,Mappen
12541,Jill,,McCorkle
12542,Lawrence,,Norfolk
12543,Tom,,Henry
12544,Greta,,Guzek
12545,Paco,,Underhill
12546,Kathleen,,Alcala
12547,Faith,,Sullivan
12548,Maria,,Flook
12549,Roger,,Rapoport
12550,Marguerita,,Castanera
12551,Mary,,Morris
12552,Ja,,Ja
12553,Tama,,Janowitz
12554,Marty,,Westerman
12555,Anton,,Chekhov
12556,Ann,,Dunnigan
12557,Ernest,J.,Simmons
12558,M.,F. K.,Fisher
12559,Nino,Lo,Bello
12560,Christopher,,Morley
12561,Ionicus,- Joshua,Armitage;
12562,Marlys,,Millhiser
12563,Jeanne,K.,Hanson
12564,Barbara,,Myerhoff
12565,Amber,Coverdale,Sumrall
12566,Patricia,,Vecchione
12567,Dee,,Wells
12568,Peter,,Canby
12569,Jerry,,Biederman
12570,Lorin,Michelle,Biederman
12571,Gregory,,Gibson
12572,Sally,,Morningstar
12573,Martha,,Ostenso
12574,David,,Arnason
12575,Marly,,Swick
12576,Sandi,,Toksvig
12577,JANE,,GARDAM
12578,Jill,Paton,Walsh
12579,Eliyahu,,Goldratt
12580,Rani,,Manicka
12581,Saxton,,Judith
12582,Marcus,,Sieff
12583,Ronnie,,Barker
12584,Colin,,White
12585,Laurie,,Boucke
12586,David,,Hampshire
12587,Carl,,Lombard
12588,Dipika,,Mukherjee
12589,Kirpal,,Singh
12590,M,A,Quayam
12591,Dayna,,Dunbar
12592,Acton,,Figueroa
12593,Diane,,Hammond
12594,Thomas,,Adcock
12595,Margaret,,Snyder
12596,Karin,,Slaughter
12597,Amanda,,Brownfield
12598,Rose,,Connors
12599,Pat,,Booth
12600,Matthew,,Rettenmund
12601,Nigel,,Cawthorne
12602,Leslie,,Gould
12603,Kim,Wong,Keltner
12604,Kathy,,Peel
12605,Beth,,Hilgartner
12606,Claudia,,Pattison
12607,Teresa,McClain,Watson
12608,Jean,,Thompson
12609,Brian,,Kilcommons
12610,Sarah,,Wilson
12611,Richard,T.,Pienciak
12612,George,,Anastasia
12613,Lagoon,,Books
12614,Peter,,Burton
12615,Mary-Kate,,Olsen
12616,Carol,,Thompson
12617,Annie,,Auerbach
12618,Mark,,O'Hare
12619,Steven,,Banks
12620,Clint,,Bond
12621,Patricia,,MacDonald
12622,Patrick,,Lestewka
12623,R.J.,,Rosenblum
12624,Tanya,Maria,Barrientos
12625,Ramsey,,Campbell
12626,Caroline,,Leavitt
12627,Lauren,,Kelly
12628,James,A.,Moore
12629,Jilliane,,Hoffman
12630,Christina,,Fitzpatrick
12631,Jessica,Barksdale,Inclan
12632,Linda,,Nichols
12633,Wrath,James,White
12634,Mark,,Billingham
12635,Mark,,Nykanen
12636,Matthew,,Stokoe
12637,Blake,,Crouch
12638,Anne,,Leclaire
12639,James,,Kidman
12640,Donna,,VanLiere
12641,Gary,A.,Braunbeck
12642,Sephera,,Giron
12643,Barbara,,Bell
12644,Kevin,,Yarbrough
12645,Lucy,,Taylor
12646,Judy,,Duarte
12647,Monica,J.,O'Rourke
12648,Neal,,McPheeters
12649,Elizabeth,,Steffen
12650,Paul,,Burrell
12651,Patrick,,Demarchelier
12652,Hannah,,Alexander
12653,Shirley,,Palmer
12654,Victoria,,Pade
12655,Laura,,Kasischke
12656,Robert,,Boswell
12657,Judith,H.,McQuown
12658,Andrew,,Harper
12659,Joshua,,Gilder
12660,Kate,,Morgenroth
12661,Taylor,,Kincaid
12662,Anitra,,Sheen
12663,Keith,,Ablow
12664,Charles,,King
12665,Zelda,,Lockhart
12666,Peggy,,Vincent
12667,Jeffrey,,Konvitz
12668,Joseph,,Garber
12669,Scott,,Smith
12670,Randall,,Adams
12671,William,,Hoffer
12672,Marilyn,Mona,Hoffer
12673,Glen,,Hirshberg
12674,Jennifer,L.,Holm
12675,Jere,,Longman
12676,John,,Skipp
12677,Elwood,,Reid
12678,Manuela,,Dunn-Mascetti
12679,Sayed,A. A.,Razwy
12680,Abdullah,Yusuf,Ali
12681,Anne,,Hruska
12682,Malcolm,,X
12683,Attallah,,Shabazz
12684,Marie-Luise,,Kreuter
12685,Marc,,Behm
12686,John,,Steakley
12687,Rob,,Kean
12688,Mark,,Kistler
12689,Donald,,Senior
12690,Mary,,Packard
12691,James,,McIlrath
12692,Sarah,Josepha,Hale
12693,Bruce,,McMillan
12694,John,,Follain
12695,Rita,,Cristofari
12696,Michael,,Cader
12697,Kim,,Bellefontaine
12698,PerHenrik,,Gurth
12699,Will,,Osborne
12700,Dianne,,Snyder
12701,Allen,,Say
12702,Heidi,E. Y.,Stemple
12703,Roger,,Roth
12704,Linda,,Ashman
12705,Regan,,Dunnick
12706,Ellen,,Schecter
12707,Malcolm,,Yorke
12708,Lee,,Davis
12709,Ira,,Wolfman
12710,Paul,,Meisel
12711,Ellen,,Levine
12712,Richard,,Williams
12713,Edward,,Frascino
12714,Elizabeth,G.,Hainstock
12715,Ken,,Weber
12716,Roger,,Priddy
12717,Robert,,Levine
12718,Robert,T.,Levine
12719,Meredith,,Hamilton
12720,Patricia,,Beatty
12721,Ji-Li,,Jiang
12722,Andrea,,Immer
12723,Butch,,Guice
12724,Ruth,,Beechick
12725,Tomie,,DePaola
12726,Nancy,,Bond
12727,Bill,,Nye
12728,Ian,G.,Saunders
12729,Beth,,Peck
12730,Natalie,,Carabetta
12731,Erik,C.,Haugaard
12732,Donna,M.,Jackson
12733,Augustine,,Augustine
12734,Dr.,William,Bonadio
12735,Avery,,Hart
12736,Paul,,Mantell
12737,Alexandra,M.,Terzian
12738,Jim,,Jordan
12739,Karen,,Andreola
12740,Naomi,,Black
12741,Nancy,,Kalish
12742,Loretta,,Mowat
12743,Leisure,,Arts
12744,Eds.,Leisure,Arts
12745,Mr.,Jim,Weidmann
12746,Mr.,Kurt,Bruner
12747,Mr.,Ron,Wilson
12748,C.,,Akiyama
12749,N.,,Akiyama
12750,Fujihiko,,Kaneda
12751,Rita,,Lampkin
12752,Carol,,Akiyama
12753,Nobuo,,Akiyama
12754,Hiroko,,Storm
12755,Robert,,Tallon
12756,Ian,,Sheldon
12757,Bruce,,Campbell
12758,Esmé,Raji,Codell
12759,Penny,,Simkin
12760,Bridgette,,Server
12761,Bishop,Fulton,Sheen
12762,John,,Beevers
12763,Lee,,Fahnestock
12764,Norman,,MacAfee
12765,E.,,Nesbitt
12766,Henry,,Graham
12767,Gennady,,Spirin
12768,Giuliana,,Pelucchi
12769,Giuliana,,Peluchi
12770,Antoinette,,Bosc
12771,Benedict,J.,Groeschel
12772,James,W.,Demers
12773,Michael,D.,O'Brien
12774,Angela,C.,Santomero
12775,Jenine,,Pontillo
12776,David,,Isaacs
12777,Laura,,Berquist
12778,Susan,Wise,Bauer
12779,Patty,,Martirosian
12780,Jay,,Wise
12781,Sharon,,Sharon
12782,Mel,,Gibson
12783,Ken,,Duncan
12784,Tom,,Allen
12785,Marcellino,,D'Ambrosio
12786,Matthew,,Pinto
12787,Jonathan,,Stroud
12788,Joan,Younger,Meek
12789,Hertha,,Pauli
12790,Lenn,,Redman
12791,Philip,,Wilkinson
12792,Susan,,Striker
12793,Edward,,Kimmel
12794,Elizabeth,,Hallam
12795,Kimberly,,Hahn
12796,Scott,,Hahn
12797,Sara,,Wood
12798,Christine,O' Keeffe,Lafser
12799,Phyllis,,Tickle
12800,David,,Currie
12801,C.,Bernard,Ruffin
12802,Mitch,,Pacwa
12803,Ronda,,Chervin
12804,Patrick,,Madrid
12805,Patrick,Madrid,(editor)
12806,Foreword,By Scott,Hahn
12807,Geoff,,Benge
12808,Janet,,Benge
12809,Ann,,Mcgovern
12810,Tracy,,Sugarman
12811,Leslie,,Rule
12812,H.,Rider,Haggard
12813,Paul,,Hogarth
12814,Jack,,Hitt
12815,Tony,,Hille
12816,Euripides,,Euripides
12817,John,,McLean
12818,T.E.,,Lawrence
12819,Charles,P. Curtis,Jr.
12820,Ferris,,Greenslet
12821,Maria,,Beesing
12822,Robert,J.,Nogosek
12823,Patrick,H.,O'Leary
12824,Pierre-Ambrois-Francois,Choderlos De,Laclos
12825,Richar,,Richar
12826,Michael,Allen,Dymmoch
12827,Louise,,Taylor
12828,Barbara,E.,Cohen
12829,Patricia,,Ingham
12830,Mandelbaum,,Mandelbaum
12831,Robert,M.,Quackenbush
12832,Sarah,,Graves
12833,A.A.,,Milne
12834,Andrew,,Glass
12835,Janet,,Frank
12836,Jeff,,Abbott
12837,George,,Downing
12838,Kathleen,,Keating
12839,Mimi,,Noland
12840,Evelyn,E.,Smith
12841,James,,Fox
12842,Jan,Lynette,Dargatz
12843,Raymond,,Lamont-Brown
12844,Connie,,Fedderson
12845,Ross,,Thomas
12846,Shelley,,Freydont
12847,Lesilie,,Meier
12848,Howard,,Pyle
12849,Adapted,Version By Alexa,Villanueva
12850,Harriet,,Lerner
12851,Suzette,,Tyler
12852,Stephen,,Hickman
12853,Fran,,Lebowitz
12854,Leo,,Buscaglia
12855,Kate,,Klise
12856,M.,Sarah,Klise
12857,Emily,,Brightwell
12858,Christine,,Breen
12859,Louis,B.,Wright
12860,Virginia,A.,La
12861,Woodward,,Woodward
12862,Aline,,Romanos
12863,Ronni,,Eisenberg
12864,Kate,,Kelly
12865,Carol,,Gilligan
12866,Peter,,Russell
12867,Bob,,Rosner
12868,Les,,Rhodes
12869,Jeremy,,Leggatt
12870,Dorothy,L,Sayers
12871,Terry,,Cole-Whittaker
12872,Jessica,,Mitford
12873,Baroness,,Orczy
12874,Deborah,,Adams
12875,Michelle,,Kwan
12876,Laura,M.,James
12877,Jacqueline,,Girdner
12878,Ellen,,Fein
12879,Sherrie,,Schneider
12880,Lou,Jane,Temple
12881,John,,Hockenberry
12882,Sheldon,,Rubin
12883,Laurien,,Berenson
12884,Arlene,,Matthews
12885,Nadine,,Mockler
12886,Frances,Gray,Patton
12887,Emmuska,,Orczy
12888,Mildred,A.,Wirt
12889,Russell,H.,Tandy
12890,Allen,,Mandelbaum
12891,Diane,M,Stortz
12892,Nancy,Lee Teaff,M.D.
12893,Kim,Wright,Wiley
12894,Downing,,Downing
12895,Chuck,,Slack
12896,Carla,,Jablonski
12897,Donald,M.,Silver
12898,Patricia,J.,Wynne
12899,Patricia,J.,Wyn
12900,Ludwig,,Bemelmans
12901,Jesse,,Younger
12902,Aurelius,,Battaglia
12903,Jennifer,,Dewey
12904,Read,,Read
12905,Vincent,,Andriani
12906,Henrik,,Drescher
12907,Robert,Loren,Fleming
12908,Ken,,Kimmelman
12909,Elspeth,,Murphy
12910,Jane,E.,Nelson
12911,John,,Walsh
12912,Jonathan,,Frakes
12913,Nancy,L.,Mace
12914,Peter,V.,Rabins
12915,Terence;,,Crider
12916,Bill;,,Lee
12917,Wendi;,,Schumacher
12918,Ail,,Ail
12919,Lazaris,,Lazaris
12920,Gregory,,McDonald
12921,John,,Hollander
12922,Nancy,,Fairbanks
12923,Andrew,,Carroll
12924,Robert,Kimmel,Smith
12925,George,,Sullivan
12926,Emma,Gelders,Sterne
12927,Alton,,Raible
12928,Richard,,Skinner
12929,Jason,,Moss
12930,Jeffrey,,Kottler
12931,Anton,,Chaitkin
12932,E,.M.,Delafield
12933,E.,M.,Delafield
12934,Arthur,,Watts
12935,Mary,,Borden
12936,Sharyn,,Mccrumb
12937,Elizabeth,,Foxwell
12938,Hamilton,,Crane
12939,Lee,Charles,Kelley
12940,Frank,,Ferrell
12941,Janet,,Ferrell
12942,Edward,,Wakin
12943,Joan,,Embery
12944,Steven,H,Silver
12945,Gene,Stratton,Porter
12946,Lori,Marie,Carlson
12947,M.,C.,Beaton
12948,Carol,Anne,O'Marie
12949,Gary,,Trudeau
12950,Donald,,Carrick
12951,Lebbeus,,Woods
12952,Doreen,,Tovey
12953,Jaqueline,,King
12954,Robert,,Ellsberg
12955,Ruth,,Teichroeb
12956,Julie,Nixon,Eisenhower
12957,Lori,,Copeland
12958,Patricia,,Windsor
12959,Norma,,Mazer
12960,Herbert,Fensterheim,Ph.D.
12961,Jean,,Baer
12962,Deborah,,Donnelly
12963,S.,,Gross
12964,Dorie,,Byers
12965,Edward,,Ball
12966,Laura,,Pedersen
12967,Judith,,Fein
12968,Eastman,Kodak,Company
12969,Phyllis,,Rose
12970,Jean,Wickstrom,Liles
12971,Lisa,A.,Hooper
12972,Richard,,Lockridge
12973,Frances,,Lockridge
12974,Francess,Lin,Lantz
12975,Tip,,O'Neill
12976,Manuel,J.,Smith
12977,Dick,,King-Smith
12978,Kate,Douglas,Wiggin
12979,Deborah,G.,Felder
12980,B.,B.,Hiller
12981,Stephen,,Krensky
12982,F.,M.,Cornford
12983,Jack,,Shepherd
12984,Thomas,Nelson,Publishers
12985,Ann,,McGovern
12986,Hilary,,Knight
12987,William,,Stevenson
12988,Charlotte,,Elkins
12989,Kenneth,,Giles
12990,A.,A.,Fair
12991,Laurel,,Robertson
12992,David,,Wallechinsky
12993,Frances,,Burnett
12994,Julie,,Harris
12995,Farley,,Mowat
12996,Chuck,,Yeager
12997,Charles,,Leerhsen
12998,Claire,,Tomalin
12999,Amanda,,Brown
13000,Peter,,Sis
13001,Kathryn,,Kenny
13002,Susan,,Feldmann
13003,Charles,E.,Funk
13004,Stewart,,Cowley
13005,Susi,,Adams
13006,Mark,,Saltzman
13007,Douglas,J.,Rumford
13008,Bill,,Hinds
13009,Sidonie­Gabrielle,,Colette
13010,Je,,Je
13011,Boris,,Pasternak
13012,Iris,Rainer,Dart
13013,Christopher,,Sykes
13014,John,R.,Neill
13015,Sister,Carol Anne,O'Marie
13016,Jackie,French,Koller
13017,Judith,,Mitchell
13018,Mary,,Rodgers
13019,Harold,S.,Kushner
13020,Susan,Allen,Toth
13021,Mignon,Good,Eberhart
13022,Judith,,Thurman
13023,Dorothy,Law Nolte,Ph.D.
13024,Rachel,Harris L.C.S.W. ,Ph
13025,JosephineTey,,JosephineTey
13026,Joshua,,Reynolds
13027,Pat,,Rogers
13028,Elizabeth,Forsythe,Hailey
13029,Jim,,Lovell
13030,Barbara,,Bush
13031,Paul,,Greengrass
13032,Clement,C.,Moore
13033,Robin ( & Anne McCaffrey),,Wood
13034,William,Sale,Jr
13035,Thomas,T.,Noguchi
13036,Joseph,,DiMona
13037,Leslie,,O'Kane
13038,W.,,Fezler
13039,A.,J.,Russell
13040,Don,H,Polston
13041,Michael,,Mitton
13042,Joel,,Martin
13043,Michael,,Lowerbein
13044,Mikel,,Vause
13045,Peggy,,Fleming
13046,Bert,,Stern
13047,Helen,,Eustis
13048,John,Shelby,Spong
13049,Brian,,Wilson
13050,Todd,,Gold
13051,Mother,,Teresa
13052,Deborah,,Woodworth
13053,Louis,,Jambor
13054,Sansan,,Sansan
13055,Nicola,De,Pulford
13056,Hugh,,Fleetwood
13057,Deborah,,Raney
13058,Arthur,,Lyons
13059,Marcello,,Truzzi
13060,Joe,,Jackson
13061,William,Burke,Jr.
13062,Gerald,,Durrell
13063,Ralph,,Thompson
13064,Stewart,,Farrar
13065,Anthony,,Louis
13066,Ruth,V.,Ward
13067,Ellen,,Cooney
13068,Liz,,Jarrett
13069,John,Louis,Anderson
13070,Bob,,Puhala
13071,Sally,S.,Wright
13072,W.,Allen,Werneken
13073,Harold,S,Kushner
13074,John,Jay Osborn,Jr
13075,Christopher,,Phillips
13076,Willa,Sibert,Cather
13077,Jennifer,,Lee
13078,Ann,Howard,Creel
13079,Christopher,D.,Hudson
13080,Veronica,,McBride
13081,Christine,,Tripp
13082,Joe,,Fellegy
13083,Marie,,Evans
13084,Ann,,Shakeshaft
13085,Martha,,Vanceburg
13086,Mary,Murray,DeLaney
13087,Jay,,Jennings
13088,Ashleigh,Bryce,Clayton
13089,Howard,,Mohr
13090,John,D.,Seymour
13091,Geoff,,Dyer
13092,Hazelden,,Publishing
13093,Jesse,,Ventura
13094,Douglas,,Brinkley
13095,Ming-Dao,,Deng
13096,Ben,,Starnes
13097,Myron,,Miller
13098,Rosemary,,Daniell
13099,Steve,,Gannon
13100,Valerie,W.,Wesley
13101,Kathleen,,Barret
13102,Tamela,Hancock,Murray
13103,Linda,,Lyle
13104,Christine,,Lynxwil
13105,Darwin,,Porter
13106,Danforth,,Prince
13107,Erri,De,Luca
13108,Tony,,Potter
13109,Mattie,J. T.,Stepanek
13110,Anton,,Myrer
13111,Richard,W.,Chilson
13112,Julian,,Julian
13113,Sandra,,Gulland
13114,Deborah,,Chiel
13115,Jill,,Shalvis
13116,Gerald,Malcolm,Durrell
13117,Carter,,Carter
13118,Matthew,,Strebe
13119,Charles,,Perkins
13120,Lisa,,Donald
13121,Raymond,,Barnett
13122,Aleksandr,Isaevich,Solzhenitsyn
13123,Thomas,P.,Whitney
13124,Michelle,M.,Sagara
13125,Bart,,Davis
13126,Irving,,Irving
13127,Matthew,,Mead
13128,Irwin,,Shaw
13129,Robert,,Heinlein
13130,Stanley,,Kubrick
13131,Beryl,,Markham
13132,Mary,S.,Lovell
13133,Rigoberta,,Menchú
13134,Elisabeth,,Burgos-Debray
13135,Ann,,Wrigh
13136,Anne,,Raeff
13137,Marina,,Picasso
13138,Zelig,,Pliskin
13139,Kate,,Walbert
13140,Dina,,Temple-Raston
13141,John,,Dean
13142,Susannah,,Heschel
13143,Mark,,Epstein
13144,Betsy,,Reed
13145,Katha,,Pollitt
13146,Nathaniel,,Philbrick
13147,Louis,De,Bernières
13148,Stephen,,Lang
13149,Isobel,,Murray
13150,Library,Of,America
13151,Chiang,,Yee
13152,James,T.,Farrell
13153,Mike,,Tidwell
13154,Maureen,,Dean
13155,Michael,,Emmerich
13156,W.,Ralph,Eubanks
13157,John,,McAfee
13158,Geoffrey,,Giuliano
13159,Brenda,,Giuliano
13160,Abbas,,Milani
13161,Dawn,Turner,Trice
13162,Hortense,,Calisher
13163,Daniel,,Gerroll
13164,Dawn,,Powell
13165,Grace,,Paley
13166,Katherine,,Towler
13167,Michelle,,Passoff
13168,Epicurus,,Epicurus
13169,Dean,R. Spitzer,Ph.D.
13170,Patricia,,Foster
13171,Pauli,,Murray
13172,Milton,,Steinberg
13173,G.,A.,McKevett
13174,James,M.,Citrin
13175,Richard,,Smith
13176,Sarah,,Strohmeyer
13177,T.,L.,Gray
13178,Anna,,Davis
13179,Geralyn,,Dawson
13180,Scott,,Gray
13181,Susan,,Andersen
13182,Dennis,,Boutsikaris
13183,Linda,,Markowiak
13184,Campbell,,Campbell
13185,Claudia,,Bishop
13186,Kathleen,,Taylor
13187,Trish,,Jensen
13188,Mary,,Burton
13189,Rebecca,Price,Janney
13190,Kathleen,,Webb
13191,Jennifer,,Drew
13192,Barbara,,Dunlop
13193,Alex,,Matthews
13194,Wensley,,Clarkson
13195,William,,Flanagan
13196,Aphrodite,,Jones
13197,James,,Neff
13198,Winn,,Winn
13199,Maggie,,Simpson
13200,Eileen,,Fulton
13201,Katherine,,Deauxville
13202,Ruth,Ryan,Langan
13203,Mariann,,Mariann
13204,Sandy,,Steen
13205,Joan,,Kilby
13206,Jane,,Graves
13207,Sheryl,,Lynn
13208,Jean,,Barrett
13209,Ann,Voss,Peterson
13210,Kathleen,,O'Brien
13211,Patricia,,Potter
13212,Coerte,V. W.,Felske
13213,Gini,,Hartzmark
13214,Iris,Ranier,Dart
13215,Darlene,,Gardner
13216,Dawn,,Atkins
13217,Lori,,Wilde
13218,Susan,Rogers,Cooper
13219,W.,Warren,Wagar
13220,Charles,,Lilly
13221,Melissa,,Lowell
13222,Mel,,Gilden
13223,Darren,,Star
13224,K.,T.,Smith
13225,Norma,,Johnston
13226,L.,P.,Hartley
13227,J.,Donald,Crowley
13228,L.,R.,Wright
13229,Laurie,,Colwin
13230,Margot,,Zemach
13231,Voltaire,,Voltaire
13232,Mona,,Simpson
13233,Donald,M.,Epstein
13234,Nathaniel,,Altman
13235,George,,Dawson
13236,Richard,,Glaubman
13237,Suzanne,,Falter-Barns
13238,Betty,J.,Kovacs
13239,Sifu,Judith,Sherven
13240,Jim,,Sniechowski
13241,Nancy,,Dunnan
13242,Mitchell,,Pacelle
13243,Dan,,Cashman
13244,Donald,E.,DeKieffer
13245,Kate,,Solisti-Mattelon
13246,Patrice,,Mattelon
13247,Sandra,,Burr
13248,Daniel,D.,Pearlman
13249,Paula,R.,Pearlman
13250,Mark,H.,McCormack
13251,Richard,,A.
13252,M.D.,,Evans
13253,Richard,A. Evans,M.D.
13254,Paul,E.,Morin
13255,Horst,,Rechelbacher
13256,Jennifer,,Moses
13257,Anna,,Johnson
13258,Abigail,Van,Buren
13259,Martin,,Prechtel
13260,Mira,,Kamdar
13261,Danny,,Fields
13262,Kristin,,Sheldon
13263,Adrienne,,Eisen
13264,Caroline,,Harvey
13265,Patricia,J. Crane;,Ph.D.
13266,Kenny,Rose,Butts
13267,Vladimir,,Chernozemsky
13268,Carolyn,,Porter
13269,Patti,G.,Fields
13270,Adelheid,,Ohlig
13271,Engelhard,,Engelhard
13272,D.,J.,Brown
13273,Lorena,,McCourtney
13274,Meg,,Tilly
13275,Bonnie,,Burnard
13276,Jerry,J.,Pollock
13277,Trudy,,Baker
