Author_id,ISBN10
4383,0449149587
11312,044040407X
596,044042299X
596,0440432952
13001,0307215598
3314,0440201322
13031,0440201322
4362,0451186796
596,0440772109
596,0440472415
596,044040665X
438,044096895X
4673,0590433563
256,0380978954
735,0140568123
3669,0140568123
1423,0380706490
13032,0837885043
188,0380759489
1872,0380793253
563,0399139141
188,0345337484
0,0898657512
1004,0393001660
13034,0393001660
188,0345318862
188,0345311078
188,0345313216
188,0345317718
2988,0345327861
5899,0345327861
9225,0553250671
377,0553252542
433,0812510992
13035,0671540882
13036,0671540882
13037,044900161X
818,0553294229
13038,0425101088
188,034530456X
188,0345335090
13039,0802725228
2792,0671473204
13040,089081015X
4351,0446370126
4352,0446370126
1909,055322509X
13041,089622662X
9805,0961551445
13042,0425114511
10540,0425114511
818,0446360082
12945,0307122239
13043,0307122239
13044,0879058161
13045,0671038869
533,0609601008
3052,0805058664
10882,0399143939
2243,0553094653
7745,0517588455
40,0345354648
10720,0312107935
13046,0553294636
11885,0449213439
12938,042513265X
256,0061020648
13047,088138013X
2620,0553228412
2969,0804111146
13048,0060675187
170,0061056014
13049,0060183136
13050,0060183136
13051,0712674527
4680,0394846664
13052,0380792036
252,0609608533
136,0316678104
281,0448060191
13053,0448060191
2655,0449200558
7936,0380636778
13054,0380636778
13055,0764150987
2526,0060514698
4196,1578591147
13056,0812882776
4277,0671416367
13057,1578564271
12625,0812516389
2180,0590466771
3380,034537536X
13058,089296426X
13059,089296426X
13060,0812932064
13061,0812932064
1860,0812932064
13062,0140020845
13063,0140020845
13064,0919345174
13065,1567184006
61,0671741195
50,0345386132
10997,0201489376
13066,0201489376
13067,1566890861
13068,0373441533
13069,0961696702
13070,1566260272
13071,1576734161
1499,0312871880
13072,0595096751
13073,0805237739
13074,087875539X
13075,039332298X
724,185715133X
13076,0395083567
219,0425157180
3714,0553578375
666,0684179962
219,0425171094
247,0449214427
4198,0345333756
4198,0345350162
346,038072362X
13077,1400031028
4198,0345333721
13078,0670910279
13079,0310978912
7567,067167739X
13080,067167739X
13081,067167739X
13082,0931674042
13083,1887166491
13084,1887166491
1788,0688065317
247,0345433262
8751,0866835024
13085,0866835024
3082,0807119563
13086,0064640353
669,0446603651
13087,0156004070
6021,0486275639
4147,0688032079
7883,0446674931
10316,081120099X
13088,1577485033
239,0451176820
13089,0140092846
13090,088029700X
13091,0865476004
3393,1573241482
13092,0866835040
13093,0451200861
5587,0446387878
64,0385301499
1011,0385336764
4355,0060956445
13094,0060956445
13095,0062502239
13096,096612880X
1958,0806982276
13097,0806982276
636,0060185147
13098,0805010270
2760,0425184307
931,0345409043
61,0440110653
13099,0553574701
13100,0380732084
64,0385335121
4488,0671016970
247,0449225666
13101,0373263937
6670,0312093616
13102,1586602950
13103,1586602950
13104,1586602950
13105,0764563556
13106,0764563556
13107,1573229601
209,1573229601
5844,0590452991
10088,0590452991
13108,0860209261
5129,0452264510
13109,0786869445
980,0786869445
13110,0380819597
631,1575667614
13111,0877935637
13112,0877935637
13113,0684856077
5132,0517597977
8317,0671567713
13114,0671537512
368,0718143515
13115,0373441517
2250,1551666219
363,0380710854
13116,0140012664
12715,0773752102
1266,0441731546
2127,0553204343
13117,0201112159
13118,0782122221
13119,0782122221
2756,0782122221
2756,078212223X
13118,078212223X
13119,078212223X
13120,0782122213
2225,0345316576
13121,0770109047
13122,0060139145
13123,0060139145
13124,0345372328
13125,0671769057
143,0670220264
1999,0517422840
6569,0671229427
6569,0671230875
6569,0671673238
6569,0671492055
6569,0671218581
13126,0671502549
12920,0380379783
1705,0553566032
1892,042507272X
1892,042507160X
13127,051770689X
13128,0440107016
5539,081253073X
13129,0671655892
1066,0451452739
13130,0451452739
1705,0553569570
3072,0671877410
3074,0671877410
1705,0553281798
4262,0156729156
13131,0440500303
13132,0440500303
9352,1400031257
13133,0860917886
13134,0860917886
13135,0860917886
1772,0805210474
13136,1931561168
13137,1573229539
13138,1578194547
13139,0684869497
6370,0060937556
13140,0805072772
13141,0671224387
13142,0805207457
13143,0767904605
13144,1560254505
13145,1560254505
654,081293217X
2915,0141802812
1871,0141802812
2600,0679732233
8105,0679732233
13147,0375417206
13148,0375417206
270,0192815539
13149,0192815539
13150,0679735011
4157,0875425925
13151,0393087913
13152,0252062825
13153,0375420762
13154,0877957215
1260,0802139914
13155,0802139914
13156,0738205702
11030,0743222245
13157,0971156905
11074,0804106436
5910,0395519462
13158,0452270251
13159,0452270251
2633,0452270251
436,0449219402
13160,0934211477
13161,0385491239
13162,0156027453
2209,069452350X
13163,069452350X
237,0446691798
13164,1883642434
7962,1883642434
13165,0140086412
268,0961035269
8560,0961035269
13166,0452283906
13167,0060952652
11517,0449006581
13168,185799597X
157,1585670227
980,0743206371
13169,0814402860
5561,0671526065
1309,0446671304
13170,038547167X
13171,0060913983
13172,0874411033
680,0874411033
3170,0345434471
675,044661078X
13173,1575667266
3400,1551669412
13174,1400047943
13175,1400047943
13176,0451205448
13177,0877142912
13178,0452284295
5508,0425190749
10127,0060517212
5968,0060548215
6186,0451197550
6315,159184021X
13179,0743442652
13180,0345434137
13181,082176845X
13173,1575664798
6561,0312970757
6324,1575667223
6324,1575667215
25,0739302213
13182,0739302213
13181,038081918X
13183,037370920X
13184,0373243146
10376,0380816830
11662,0373708513
13185,0425184315
2248,0380814390
6319,0312978723
13186,0380793806
109,1551666189
12666,0743219333
6524,0373708661
920,0373708408
550,0671786601
2965,0446609188
10195,037344155X
13187,0505524228
3085,0747266395
4137,0553578758
2259,0380782340
3469,0373166125
929,0373195419
13188,0373291027
13189,0849935369
13190,0373169043
13191,0373441568
13192,0373441568
11674,0373825412
12379,0671039350
13193,1890768030
13194,0312966369
13195,0312956436
13196,0671526677
13197,0671731866
2965,0821771175
13198,037316680X
13199,0373707053
13200,0312971370
3178,0505524279
13201,050552497X
4582,0312981848
8861,0373272006
9526,0373226586
369,0515133868
5354,0515133868
13202,0515133868
13203,0515133868
13204,0373217218
12654,0373217218
13205,0373710763
1838,1551668270
13206,0804119686
13207,037322608X
13208,0373226055
13115,0373259786
12386,0373790554
13209,0373226470
3503,0821773402
1197,0373834853
373,0373834853
13210,037371047X
2965,0821765221
13211,0553575066
2964,0446403830
1215,074342347X
13194,0312955421
10193,0373037147
13212,0446609005
1215,0671729454
1215,0671007718
13213,0804117438
1113,1551665506
13214,0446364819
7533,0373226780
2162,0373194870
10389,0373226802
13215,0373441436
13216,0373441436
13217,0373441452
13218,0380781565
1269,9871106181
270,9507682074
1189,0451528522
13219,0451528522
6372,0803728719
6372,0803760965
13220,0803760965
13221,0553482939
13221,0553483579
13221,0553482890
13222,0061062081
13222,0061067865
13222,0061061441
13223,0061061441
13224,006106727X
3328,0440943930
3328,0440997313
13225,0553264753
4190,0393311465
13226,0140183078
5467,0192815555
13227,0192815555
607,0449208648
825,0449214281
607,044918336X
607,0449150046
13228,0140104771
13229,0671827774
4190,0393000567
3328,0030074312
13230,0030074312
13231,0553211668
4637,0394550846
13232,0679737383
13233,1878424084
13234,1878424084
284,0140430032
1680,0670032670
6582,0060929952
13235,0141001682
13236,0141001682
3753,0060937742
12850,0060913568
13237,0345439163
13238,0972100539
13239,1580632068
13240,1580632068
8681,0425140040
13241,0062701649
6592,0553277944
13242,1591251478
13243,1591251478
2030,0887307876
12468,1556521952
13244,1556521952
13245,1582700230
13246,1582700230
458,1567403263
13247,1567403263
811,0449002268
13248,0205187382
13249,0205187382
13250,0553345834
13251,0970866402
13252,0970866402
13253,0970866402
5311,039592684X
8,039592684X
13254,159129021X
13255,0805058001
13256,0684848376
13257,0761119396
13258,0836279077
13259,0938756605
13260,0452282691
3814,0679752927
13261,1580631797
12850,006091646X
13262,0883964368
13263,0970351704
2260,031220387X
5696,0452281636
8094,0425111911
463,080410946X
9541,0312289189
4436,0743422449
13264,0425176339
219,0425176339
1427,0446359203
13265,1893705153
232,0440206529
4989,0312962258
13266,0972051007
13267,0970997582
13268,0970997582
8814,0525933654
4949,0030554381
13269,0741408155
12240,0811813401
2629,0452279593
13270,096146206X
13271,0671795694
13272,1552790401
13273,0800757769
3780,0312978383
369,051511779X
458,055358264X
2664,0380978091
13274,0452271657
1316,0451175123
2007,0380756250
13275,0312420323
13276,0972386602
578,0060924802
5954,037570910X
13277,0142003514
13278,0142003514
897,0142003514
13279,0394561120
13280,1574900684
13281,1574900684
7911,0312186924
13282,0440123747
4436,0688158129
10174,0312119305
13283,087905283X
12392,0316895245
13284,0393308499
1233,0312270933
1233,0679744665
3925,0452269865
3424,0385264666
55,0060927569
7481,0140424385
7482,0140424385
1617,0679457852
4083,0440167361
1233,0140157379
312,0140442618
11531,0140442618
13285,0884191338
3225,0340165634
13286,0891902309
3225,0449237923
2982,0064473511
4739,0786704799
13287,0385721765
6453,0394736656
13288,0316196614
284,0451526562
4557,0451526562
284,0553210165
13289,0553210165
401,0787119784
221,0060912529
13290,0393314073
13291,0672520885
3990,1577656954
1520,0451521897
13292,0451521897
895,0553273221
13293,0590422677
1195,0671646990
281,0679445102
5976,0440156998
146,0425158632
2655,0449237575
7554,0140444270
13294,0140444270
13295,0140444270
3103,0742628191
13296,0812963741
13297,0812963741
13298,0192825232
13299,0192825232
13300,0192825232
940,042511306X
2655,2830202813
13301,0030119502
2835,0380017997
4138,0449207439
2806,0671755064
8369,0590424564
13302,0380775506
13303,0515116386
8679,0380754029
13304,1557739404
13305,0843941790
13306,0440206499
2256,0843935391
13307,0821754084
13308,0843935405
13309,0380778335
13310,0821746545
1320,0446365262
15,0821766430
13311,0380775794
12654,0380898802
563,0425132048
13312,0061083259
3242,0061083259
13217,0446613665
550,0671786466
130,0446606189
2824,0743456181
13181,0380819201
3183,0821769332
911,1551665042
9202,0515127108
13313,0515127108
13314,0515127108
7648,0515127108
550,0440215994
2658,0440235782
13315,0449146448
2658,0440237602
13316,0425196852
2418,0373218095
2262,0446612944
1197,0445206578
3799,0786889691
5420,0380780038
13317,0380793393
109,155166951X
3550,0786016418
4331,0804119503
2914,0380711532
2914,0440222877
744,0821772228
3375,0061044407
5284,0821746170
2964,0445409169
3400,0380792206
1429,0590673203
2234,059067319X
5713,0446612812
3183,0821770802
13318,0821772139
13319,1551666960
13320,0743477294
13321,1551664267
133,0553803409
61,074320607X
636,0060514930
6397,0446612510
13322,1551669455
458,0553581023
1834,0425192784
4377,0345319281
4377,0345318056
4377,0345312716
4377,0345312260
4377,034530912X
13323,0345307127
4377,0345302621
4377,0345287797
550,0440225043
109,0373255632
972,1551661535
1195,0671000527
129,0553802542
550,0671786539
972,0671034421
13324,0802775829
13181,0380807122
13325,1551665867
13181,0380807149
13326,0821771450
13181,0380795116
13181,0380795124
7781,0060539836
8278,0671567705
13327,0590448862
13328,0590448862
1195,0671019295
3504,0380800381
1830,0373072937
13329,1551665360
13330,0553237667
13331,1879960109
7255,0684865114
13332,0465015328
6372,0553272470
3705,0316955256
60,0446603392
1707,055321490X
11396,0064407713
1309,0374525080
146,0399139540
956,0385315236
176,0446520950
761,014005829X
1578,0312186142
13333,0446523437
13334,0064471861
11304,0064471861
285,006095129X
13335,0553256130
13336,059042792X
730,060980149X
290,0671502336
2419,0671504371
1881,0449911446
13337,0451527550
2302,074343756X
13338,0743222628
57,0141439513
5577,0141439513
1249,0743225422
13339,0374278784
270,159308059X
13340,159308059X
268,0060558121
5583,1573221767
271,0374199698
13341,0373250460
94,0375828192
635,0399132821
815,1573220876
94,044041833X
4727,0374516812
789,0156027399
2007,0380793334
6600,0553284169
1197,0399146695
60,0425047075
60,0345384377
13342,1558740872
60,0425097773
1095,0312119070
2963,0553580884
2963,0553574957
77,0671891685
5287,0671891685
13343,0399146229
133,0553299468
6008,0449221229
6008,0449214362
3694,0679428887
534,0399145885
890,0446602620
2189,0553271989
9019,0375753834
6397,0446522996
13344,0671546031
116,0517701766
116,087795223X
1465,1853260851
1465,1853260509
898,0451202732
2189,0553266306
13345,3829028784
2771,0439286239
1410,0140180206
13346,2040160434
1628,2040160434
13347,225303987X
13348,225303987X
13349,225303987X
13350,2253006203
13351,2253006203
200,2843370744
1524,1853260908
13350,2080706195
4051,0595014283
2815,2246567629
6733,2080701819
2771,0439284031
13352,2266127756
13353,9504910017
96,2070383652
13354,0192838679
13355,0192838679
13356,0192838679
10258,2070368165
10258,2070363619
3009,0375700528
849,0393323668
1042,0786930705
1043,0786930705
1042,0880386525
1043,0880386525
13357,1843500728
13358,1843430215
13359,1843430215
301,0330305735
907,157270120X
13360,157270120X
683,207036240X
907,2702408648
907,0425093255
907,2702426328
907,2702413722
907,2253009199
907,225302001X
13361,2841110664
7927,2841110664
1888,186046310X
13362,186046310X
13363,2070516504
13364,2895400644
13365,2895400644
13366,2895400644
4104,0340551194
13367,0440505941
13368,188491036X
6762,0374119163
13369,0374119163
13370,0312242727
13371,1884910394
13372,0062734725
2458,0811814815
4233,0393320030
2455,0393320030
13373,0673181731
13374,0673181731
13375,0673181731
13376,0192813897
13377,0192813897
13378,0312010443
13379,0767903080
3621,0874778867
13380,1884910408
13381,0226103897
13382,1884910459
13383,1582970599
7126,1582970033
13384,1582970033
13385,1582970688
13386,0385499191
13387,0312166907
13388,0898796334
1540,0395489326
13389,0395489326
2807,0802132758
6762,0312421303
13390,0312421303
13391,1932360239
82,0517064596
6762,0312420285
13390,0312420285
13392,0375404538
367,037540600X
1458,0679451501
397,0198117477
13393,0198117477
13394,0198117477
13395,0786706562
13396,0786706562
13397,014027281X
6763,080231323X
6763,0679420851
13398,0679420851
1269,0151002835
1269,0151001812
5134,0521576229
5135,0521576229
5134,0156001438
10322,0688145744
13399,0312205503
13400,0374280355
13400,0345404351
13401,0140275673
2283,0395544181
3485,0395544181
6768,0385491832
11828,0805052054
11828,080505202X
585,1568655800
1756,0060652861
1601,0670896764
8628,0140239375
2484,0140239375
8628,0394744209
8628,0140156011
13402,0140156011
724,067972723X
724,0679727264
724,0679723439
724,0679726209
724,0679727221
724,0679726098
724,0679723390
724,0679727280
724,0679728864
724,0679725415
724,0679410775
13403,0253212340
5191,0374292035
13404,1559704012
13404,1559704160
55,0060926597
13405,081011514X
3481,081011514X
13406,0375500804
6746,0877798079
13407,089879658X
13407,1582972540
268,156389629X
10091,156389629X
268,1563890119
296,1563890119
297,1563890119
298,1563890119
13408,0930289595
13409,0930289595
268,156389016X
10092,156389016X
288,156389016X
13410,156389016X
268,1563890410
10092,1563890410
297,1563890410
13411,1563890410
5788,0006511767
290,0440204399
13412,0385485247
7141,006019197X
268,0963094432
119,0375700137
4052,081956298X
13413,081956298X
2552,0517707861
2552,0517799928
277,0679738290
13414,0312871937
1324,0312202318
11809,0312119240
1675,006028644X
412,0553377892
412,0553377922
10283,0679737995
13415,0679447954
13416,0811819167
1292,0312203241
1292,0312186886
13417,0802139558
3980,0802139558
412,0449911535
13418,1563050757
13419,0670693812
5109,055310943X
5109,0684801418
3432,0449001180
13420,1594200092
13421,0195170342
13422,0156007533
13423,1565926161
13424,0471213020
13425,0596003846
13426,0596003846
13427,0596003846
13423,0596005229
13428,0618138927
52,0375727612
7336,0375506160
13429,1583913580
13430,1583913580
13431,1886941343
13432,1886941343
13433,0195160770
13434,068482390X
13435,068482390X
13436,014019469X
13437,0965731286
7231,0060569662
356,0060569662
11956,076113185X
5412,0452285658
13438,0060006765
13439,074323572X
13440,1585673552
13441,0716732106
13442,0375703160
1876,0684802031
5494,0684802031
5495,0684802031
13443,0812911016
13444,0670877638
13445,0425062430
2307,0441366104
13446,0671705245
1002,0553349481
13404,0375700943
5134,0156005573
13447,0425183270
13448,055337821X
13449,055337821X
13448,0684801280
13449,0684801280
13450,087833209X
13451,087833209X
7641,1887424377
13452,1887424377
7641,1887424032
13449,1887424032
12864,0684815311
13453,0684815311
13454,0452279631
13455,0876308000
13449,0375701079
13456,0878339604
13457,080186822X
13458,080186822X
13459,080186822X
13456,0878339175
13456,0878339795
13460,0802713769
13460,1887424059
3886,0785812814
13461,0785812814
7641,1887424520
13462,1887424520
3689,1887424520
6762,0140262156
1323,0140262156
6762,0140283595
1323,0140283595
157,0879518340
1370,0375407561
718,0375407561
3690,0451208188
2783,044900371X
13463,081664179X
13464,0451211103
13465,0451211103
13466,1568581491
1698,0743422082
1698,0425177424
1698,0425173585
1698,0425168956
412,0385491026
2801,0140441131
9505,0140441131
2459,0451523881
3975,0451523881
13467,0451523881
284,0451513355
4949,0449208109
12555,014044470X
13468,014044470X
13469,093831713X
13470,0918273420
13471,0767901592
13472,0440211697
724,0679727248
724,0679724508
11838,0151002584
2144,0451407229
1859,0030037166
2516,0671567659
7886,055356921X
13473,0802134580
6762,0140143491
13390,0140143491
4572,0345423607
1235,0380715430
9127,0553253905
6670,0140106464
13474,0840790813
13475,0060191015
189,1877741094
13476,0030419964
8,0399150749
3490,0380804883
13477,0449219232
13478,0898152399
9805,1877988235
13479,0553227750
116,0525946896
13480,0671023411
13480,0671023403
13480,067102339X
1486,039913929X
13481,156138450X
13482,156138450X
13483,0312997108
13484,0312997108
4501,0764534238
13485,0380732130
13486,1879682737
13486,1879682699
13486,1879682656
13487,0809225050
13488,0809225050
13489,0786888911
13490,0425180034
153,0446364495
3551,0811831310
9693,0811831310
13491,0811831310
4477,006109286X
13492,0806972742
13493,0806972742
1159,0836218426
13494,0679311149
5968,0061030848
13495,1575001438
13496,1575001438
274,0553150510
13497,0590907239
13498,157145697X
13486,1571454942
13486,1571456988
4410,1551053020
13499,1551053020
13500,0919433820
13501,0919433820
13502,1551051737
13503,1551051737
13504,1551051737
1066,0451457994
6207,0740713930
6208,0740713930
13505,0375756663
13506,0793559847
13507,1858283329
13508,0743403541
13509,0312978588
13510,0380788438
13511,0740726765
3285,006052510X
501,0451409361
13512,0941263177
2036,078689007X
13513,0356105180
13514,0740704540
11313,002862615X
3538,0670886610
11191,0785340467
3103,185326119X
13515,0233997660
1769,0451528654
7231,0451528654
0,0333493400
7729,0064400034
258,0064400034
264,089009683X
12185,0333493427
12185,0333493389
13516,0753451131
13517,1577490185
13517,1577490177
5185,0753452243
13518,1552633845
13519,1550372289
13520,1550372289
6916,1550372556
13521,1550372556
13522,0786822864
13522,0786804106
13523,0679864415
401,086611873X
975,0394800168
5678,0064441555
10085,0064441555
13524,0316813079
975,0679892478
1587,0694003611
13525,0694003611
778,0525444440
1898,0525444440
13526,014036739X
13527,014036739X
3272,1853261246
975,0394829131
6916,0920236936
13528,0920236936
778,0525444459
1898,0525444459
778,0525444467
1898,0525444467
13529,2070728951
13530,2012002439
13531,2012002439
13532,2070357023
1269,2253076252
13533,2253006181
13534,2908957515
13535,2070412741
733,2266070592
733,2266070606
7375,207042314X
13536,207042314X
13537,2070422070
13538,2070422097
13539,2070425533
13540,2070425533
13541,2070422089
13542,2070425509
13543,2070408019
13544,2856164129
13545,2226001344
13546,2070369390
4632,2742718737
13547,2879293073
13548,2879293073
13350,2253005266
13549,2253005266
13550,2253028274
13551,2253046701
1110,2253002933
13552,2253002933
13553,2290303097
270,2253002887
961,2020349140
1508,2258047803
13554,222889401X
4190,207070906X
13555,2070386902
13556,2070386902
13557,2070386902
13558,2264027312
6968,2070370003
13559,057120631X
13560,2070425479
13561,2869596103
2332,2253010693
13562,2910686078
1508,2258047811
13563,2070377199
13550,2253056383
13550,2253047848
13564,2253040940
13565,2253040940
13566,2846710457
13567,2738112420
13568,273810858X
10273,273810858X
13569,2843040612
222,2070764702
13570,2746500582
412,2264035951
13571,2264035951
13572,2020301016
3042,2020259109
6968,2070373630
2821,2264027789
2743,2020479915
6967,2070422135
13573,2070423530
13574,2253004014
13575,2070400557
2930,2253051209
4285,2869309651
1900,2869309651
13576,2869309651
13577,2253043982
736,2020309610
3042,2264034769
13578,2867447763
13579,2070371700
13580,2742740945
13581,2742740945
13582,2742740945
9284,2742706372
6955,2020067447
13583,2070376702
683,2070368726
13584,2070322793
3724,2070324303
13585,2070324303
13586,2070324303
3609,2070362841
3990,2070372162
6975,2020126540
13587,270731028X
13588,2213006180
13589,2707301108
13590,202005924X
13591,2707126934
13592,2707126926
402,2020088959
13593,2020325276
13594,273810228X
10273,2738104134
13568,2738104134
7487,2738102158
703,286930756X
13595,286930756X
13596,0684803534
13597,2904299106
143,2253150371
13598,207071781X
3724,225306386X
13599,225306386X
1110,284205007X
13600,284205007X
2334,274272494X
2334,2742730486
13601,2715219512
691,2070378411
4706,2290303054
13602,2070388638
13603,2070409848
736,2020309629
218,2070385698
13604,2070385698
13605,2070385698
13606,2020374277
13607,2020403412
13607,2020352850
9782,229030879X
3881,2020551306
13542,207037467X
13542,2070362426
10268,2867446821
6021,2264024976
13608,2264024976
13609,2264024976
13610,2221078306
13611,2842050525
13612,2266064975
13613,207038781X
13570,2746500655
13614,2070400867
13615,2844120644
13616,2020395886
13617,2253012556
13618,2020068079
13570,2260012078
13570,2876860791
13570,2876860414
13570,2876860783
13592,2876860783
13570,2876860031
13570,2082115178
13570,208211533X
2817,208211533X
13570,2246275512
13570,2246334314
13570,2707303208
13619,2020385856
756,2869304870
13620,2070372391
13621,2070372391
9238,2070374556
13622,2070374556
13529,2070377865
9645,2070363511
1887,2070386023
13623,2070386023
13624,224648751X
13580,2742720073
13582,2742720073
1410,2070360784
1888,2070419584
1889,2070419584
6762,2070378233
545,2742714448
13625,2743608846
13626,2246616115
1860,2070393453
13627,2070393453
2334,2290053945
13628,2290053945
2334,2742718877
2334,2742722688
13615,2844121152
13629,2742713352
13630,2912517168
13631,2070767000
13632,2070757811
13633,2210422701
13634,2210422701
13635,2742727329
756,2743608765
1887,220725092X
13623,220725092X
13578,2867449375
9618,2226116745
6120,2226116494
13636,2867447143
7908,2842630254
1087,2742722629
13637,2742722629
1087,2742701729
13637,2742701729
13638,2868699529
690,2742700064
13629,2742728759
13639,2742734929
13640,2742734929
13641,2070417611
13578,2070408957
13642,2070408582
13643,2266062344
13644,2020385805
5435,2070714489
13645,2070714489
351,2020257785
13646,2020062143
1087,2868698921
13637,2868698921
6120,222613624X
13647,2020375060
13648,2020490668
13649,2070301028
6762,2070259811
2334,2228128007
756,2869305583
756,2869304560
5961,2869302940
13625,2743603291
13650,2253151017
2334,2742723951
2334,2742708715
2334,2742701826
2334,2742717730
2334,2742743510
2837,2070757625
13107,2070422437
13651,2070422437
13652,2070414167
1303,0812590465
619,0807511455
619,080751604X
619,0807554065
7009,0807554065
619,0807528552
619,0807510793
619,0807553980
619,0807553689
619,0807553859
619,0807531782
619,0807553670
11173,0807553670
619,0807507091
11173,0807507091
619,0807507946
5683,0807507946
619,0807551414
5683,0807551414
619,0807576743
7761,0807576743
619,0807576239
7009,0807576239
619,0807554189
619,0807554014
619,0807553948
619,0807553395
619,0807565350
619,0807503193
619,0807553794
619,0807503673
619,0807515604
619,0807509760
11173,0807509760
619,0807553727
11173,0807553727
619,0807580872
11173,0807580872
619,080757516X
11173,080757516X
619,0807572632
11173,0807572632
619,0807534137
11173,0807534137
1429,0590494465
1429,0590568930
13653,0590047116
13654,1561441279
13655,1561441279
5674,0590479083
13656,0590479083
5674,0590479075
13656,0590479075
13222,0061067563
13222,0061061468
13657,0205086802
8819,039489118X
13658,039489118X
13659,0385174837
6556,0385174837
13660,0441007740
13661,0965072444
13662,0451404432
13663,0553282123
13664,0842317112
2007,0380762609
543,0440237009
13665,0310214599
543,0671749412
543,0440186560
543,0440184053
543,0440185327
543,0440217547
2182,0515115630
13666,0671667653
13667,0449132307
129,055357602X
143,0451196716
3311,0451196716
2881,0671533983
13668,0312963173
13322,1551662779
13322,1551668181
13322,1551660482
13322,1551661551
8193,0451201744
184,0515090166
184,0515087947
143,0453004687
3311,0453004687
143,067103975X
143,0670868361
143,0452262143
13669,0452262143
143,0451167805
143,0451132378
143,0451190564
143,0451190556
143,0140258574
1629,055357227X
1629,055329170X
563,0425174271
563,039914613X
563,0399143823
5362,0849936373
13670,0679873066
563,0425126064
62,0765191121
1173,0446328413
13671,0440986524
966,0590440012
13322,1551664313
5000,0590443305
1429,0671002937
13672,0061061573
972,0743475488
636,0061042935
13329,0778320057
563,0425189864
1332,0451202287
13181,0821766775
1629,0451168623
184,0451176898
2599,0451176898
2288,0451176898
7515,0451176898
13673,0595129838
12481,0965735974
13674,0151002908
13675,1564145549
2151,0375703845
13676,3821834250
1772,3499105810
1551,3499105810
1772,3499133164
13677,3499133164
11353,3499133164
93,3404241185
93,3404232011
4790,3404232011
13678,0300084730
3609,3596124433
13679,3499193140
7298,3548346839
13680,3548346839
7293,0140231943
687,346202731X
218,3518115243
2487,3518115243
13681,3518115243
177,3453099826
13682,3453099826
13683,3453099826
93,3404242866
5875,1857984986
960,3423123877
13684,3423123877
13685,3423002565
6557,3492224431
1528,0380708213
1402,006080985X
256,3453173309
13686,3453173309
13687,3453173309
13688,3423124288
2505,3404242386
93,3404231910
1187,3453164105
1774,3453164156
189,3453164121
13689,3453164121
5405,3453164180
93,3404232208
3973,345316413X
8853,349922271X
3192,349922271X
13690,3499122146
13691,3499122146
13692,3499122146
309,3453164164
13693,3817132336
13694,3817132336
13695,3453164199
13696,3453164199
13697,3453164199
1397,3453164113
93,3404242750
13698,3423301244
1772,3499110008
13699,3499110008
13700,0861300238
13701,3518102079
13702,3518102079
53,3499142813
13703,3499142813
13704,3423300205
5016,0898705525
13705,3492200133
13706,3506500104
13707,3506500104
3478,0062732765
0,3817132352
13708,3150090342
4604,3453092414
13709,0253306752
9817,0691024170
13710,0140261494
13711,0140296085
1456,0140296085
13712,0140296085
13682,0140296085
13713,0094660409
5273,3518392573
13714,3518392573
9817,3492221661
13705,3492200540
13715,3492221009
13716,3880598800
13717,3423202068
13718,0262560038
13719,0521777526
13720,0521777526
13721,0471404217
13722,3518276255
13723,3518276255
13724,3518276255
1402,0060901918
13725,0375706348
7046,3379015776
663,3458329072
13726,3458329072
1210,3423120398
2177,3423120398
4604,345504431X
13727,345504431X
13728,3821839171
13729,382183594X
9817,0201150255
8422,342330426X
8422,3608917586
13730,3608917586
13731,3608917586
13732,3776621923
13733,0674637526
91,3520377020
13734,3520377020
3609,3257700474
13735,0965139808
941,0394733525
13736,3426774291
13737,3817134010
13685,3596259347
9477,3379001252
1110,351818802X
13738,3150096561
13739,3150096561
5273,351838922X
13740,351838922X
13741,3518371703
13742,3518371703
13743,3518371703
13741,3518384465
13742,3518384465
13744,3518384465
13741,3518389521
13742,3518389521
13745,3518389521
1266,0553293354
1266,3404230663
1266,3404241134
13746,3404241134
13697,3404241134
1066,3453025652
6535,351838645X
13747,351838645X
6535,3518377663
13727,3518377663
6535,3518396749
13748,3518396749
6535,3518372297
13749,3518372297
13750,3518372297
13751,3518372297
6535,3518386999
6535,3518383906
13747,3518383906
6535,3518370707
6536,3518370707
6535,3518372408
6535,351839293X
13752,351839293X
6535,3518368567
13753,3518368567
6535,3518380745
13748,3518380745
6535,3518374559
13754,3518374559
9817,3492213472
13755,3492226221
13756,3492226221
13755,3492227171
13757,0672604043
13758,0672604043
13757,3787311556
13759,3787311556
1210,3423122870
2177,3423122870
13760,3499196654
13761,3446163670
13755,3492230555
9477,3746655153
13762,3746655153
13760,3499195356
13763,3442115361
13764,3442115361
7064,080213422X
9817,0738203491
1402,0060900075
13765,3499609339
13765,349960728X
13766,344275500X
13767,344275500X
1233,3426606488
13715,3492049885
1066,0345430727
13768,0376011831
13769,0553375334
13770,0553375334
13771,1879159376
13772,1880281139
13773,0943574447
13774,0764551418
13775,086573190X
13776,086573190X
6059,0764506765
13777,0764506765
13778,0764506765
13779,1893361764
11697,0762100699
13780,0875968864
13781,0811827151
13782,0811827151
7126,0937750239
13384,0937750239
13783,0937750239
13784,1569473307
8559,0877735506
13785,0385335210
13786,0062505157
2707,0062505157
13787,0062505157
13788,1585420859
13789,0861711459
13790,0861711459
1705,0312973055
2627,0312973055
4458,0696211785
13791,0696211785
